pinyin	phoneme	syll	syll_n	letter_n	sound_n	
zao4re4	z#4re4	['zao', 're']	2	5	4	
wei4he2	w#4he2	['wei', 'he']	2	5	4	
liao3jie2	li#3jie2	['liao', 'jie']	2	7	6	
jian1li3wo3	jian1li3wo3	['jian', 'li', 'wo']	3	8	8	
ban4wen2qian2	ban4wen2qian2	['ban', 'wen', 'qian']	3	10	10	
chan1za2	$an1za2	['chan', 'za']	2	6	5	
xi1luo2ya4	xi1luo2ya4	['xi', 'luo', 'ya']	3	7	7	
jin1nian2	jin1nian2	['jin', 'nian']	2	7	7	
shuang1	$uaŋ1	['shuang']	1	6	4	
cao2	c#2	['cao']	1	3	2	
di2ren2	di2ren2	['di', 'ren']	2	5	5	
can2kui4	can2kui4	['can', 'kui']	2	6	6	
yuan2zi	ɥæn2zi	['yuan', 'zi']	2	6	5	
bei3	b#3	['bei']	1	3	2	
hou4tian1	h#4tian1	['hou', 'tian']	2	7	6	
huan4shui3gu3	huan4$ui3gu3	['huan', 'shui', 'gu']	3	10	9	
jing3	jjəŋ3	['jing']	1	4	4	
dui4da2	dui4da2	['dui', 'da']	2	5	5	
xiu1can2	xiu1can2	['xiu', 'can']	2	6	6	
can2	can2	['can']	1	3	3	
guang1cai3	guaŋ1c#3	['guang', 'cai']	2	8	6	
wu3fan4	wu3fan4	['wu', 'fan']	2	5	5	
wan3fan4	wan3fan4	['wan', 'fan']	2	6	6	
can2fei4	can2f#4	['can', 'fei']	2	6	5	
yi1kou3	yi1k#3	['yi', 'kou']	2	5	4	
kong4	koŋ4	['kong']	1	4	3	
hen4fan2	hen4fan2	['hen', 'fan']	2	6	6	
suan4ji	suan4ji	['suan', 'ji']	2	6	6	
hua1fei4	hua1f#4	['hua', 'fei']	2	6	5	
di4ji1	di4ji1	['di', 'ji']	2	4	4	
cheng2gong1	$eŋ2goŋ1	['cheng', 'gong']	2	9	6	
xiao4hua	xi#4hua	['xiao', 'hua']	2	7	6	
wan2gong1	wan2goŋ1	['wan', 'gong']	2	7	6	
zhuo2liang4	$uo2liaŋ4	['zhuo', 'liang']	2	9	7	
tiao2kuan3	ti#2kuan3	['tiao', 'kuan']	2	8	7	
dui1	dui1	['dui']	1	3	3	
ai1jin4	#1jin4	['ai', 'jin']	2	5	4	
kang2	kaŋ2	['kang']	1	4	3	
yi4qi3	yi4qi3	['yi', 'qi']	2	4	4	
jiao4bi3	ji#4bi3	['jiao', 'bi']	2	6	5	
shi1luo4	$i1luo4	['shi', 'luo']	2	6	5	
ying1de2	yiŋ1de2	['ying', 'de']	2	6	5	
yuan3fang1	ɥæn3faŋ1	['yuan', 'fang']	2	8	6	
lang4fei4	laŋ4f#4	['lang', 'fei']	2	7	5	
zi1cai2	zi1c#2	['zi', 'cai']	2	5	4	
hao4jin4	h#4jin4	['hao', 'jin']	2	6	5	
qiong2ku3	qioŋ2ku3	['qiong', 'ku']	2	7	6	
tou2kao4	t#2k#4	['tou', 'kao']	2	6	4	
hen4bu0de	hen4bu0de	['hen', 'bu', 'de']	3	7	7	
dou4jia2	d#4jia2	['dou', 'jia']	2	6	5	
chong1ji1	$oŋ1ji1	['chong', 'ji']	2	7	5	
xing3wu4	xjəŋ3wu4	['xing', 'wu']	2	6	6	
kou3liang2	k#3liaŋ2	['kou', 'liang']	2	8	6	
lian2lian2	lian2lian2	['lian', 'lian']	2	8	8	
jie4zhi	jie4$i	['jie', 'zhi']	2	6	5	
niu2du2	niu2du2	['niu', 'du']	2	5	5	
zuo4le4	zuo4le4	['zuo', 'le']	2	5	5	
wei2bei4	w#2b#4	['wei', 'bei']	2	6	4	
shan1yang2gao1	$an1yaŋ2g#1	['shan', 'yang', 'gao']	3	11	8	
jing1guan3	jjəŋ1guan3	['jing', 'guan']	2	8	8	
pa4xiu1	pa4xiu1	['pa', 'xiu']	2	5	5	
lou3	l#3	['lou']	1	3	2	
kua1jiang3	kua1jiaŋ3	['kua', 'jiang']	2	8	7	
shi4shi4	$i4$i4	['shi', 'shi']	2	6	4	
geng4jia1	geŋ4jia1	['geng', 'jia']	2	7	6	
jie2jiao1	jie2ji#1	['jie', 'jiao']	2	7	6	
zhang4mu4	$aŋ4mu4	['zhang', 'mu']	2	7	5	
tuo1fu4	tuo1fu4	['tuo', 'fu']	2	5	5	
tan1	tan1	['tan']	1	3	3	
zi4cheng1	zi4$eŋ1	['zi', 'cheng']	2	7	5	
zeng1wu4	zeŋ1wu4	['zeng', 'wu']	2	6	5	
ren2ren2	ren2ren2	['ren', 'ren']	2	6	6	
zi3se	zi3se	['zi', 'se']	2	4	4	
she1hua2	$e1hua2	['she', 'hua']	2	6	5	
la1sa0lu4	la1sa0lu4	['la', 'sa', 'lu']	3	6	6	
chuang1	$uaŋ1	['chuang']	1	6	4	
tian3	tian3	['tian']	1	4	4	
tong4ku3	toŋ4ku3	['tong', 'ku']	2	6	5	
huo3yan4	huo3yan4	['huo', 'yan']	2	6	6	
yuan1	ɥæn1	['yuan']	1	4	3	
xian4deng2	xian4deŋ2	['xian', 'deng']	2	8	7	
quan4jie4	quan4jie4	['quan', 'jie']	2	7	7	
ke1sang1shu1	ke1saŋ1$u1	['ke', 'sang', 'shu']	3	9	7	
geng1di4	geŋ1di4	['geng', 'di']	2	6	5	
dai4zi	d#4zi	['dai', 'zi']	2	5	4	
xie4xie	xie4xie	['xie', 'xie']	2	6	6	
ying1fen4	yiŋ1fen4	['ying', 'fen']	2	7	6	
ma2feng1	ma2feŋ1	['ma', 'feng']	2	6	5	
ke3lian2	ke3lian2	['ke', 'lian']	2	6	6	
cha2	$a2	['cha']	1	3	2	
wai4zu2	w#4zu2	['wai', 'zu']	2	5	4	
zhong1jian1ta1	$oŋ1jian1ta1	['zhong', 'jian', 'ta']	3	11	9	
ba1bu4de2	ba1bu4de2	['ba', 'bu', 'de']	3	6	6	
quan2dou1	quan2d#1	['quan', 'dou']	2	7	6	
luo2de2	luo2de2	['luo', 'de']	2	5	5	
geng1zhong4	geŋ1$oŋ4	['geng', 'zhong']	2	9	6	
liu2huang2	liu2huaŋ2	['liu', 'huang']	2	8	7	
jiu4huo2	jiu4huo2	['jiu', 'huo']	2	6	6	
you3liang3	y#3liaŋ3	['you', 'liang']	2	8	6	
na3li	na3li	['na', 'li']	2	4	4	
hui1xin1	hui1xin1	['hui', 'xin']	2	6	6	
zun1zhong4	zwən1$oŋ4	['zun', 'zhong']	2	8	7	
shen1yuan1	$en1ɥæn1	['shen', 'yuan']	2	8	6	
zhun3	$wən3	['zhun']	1	4	4	
hu1yu4	hu1yu4	['hu', 'yu']	2	4	4	
zong4ran2	zoŋ4ran2	['zong', 'ran']	2	7	6	
ren3	ren3	['ren']	1	3	3	
zhong1jiu3	$oŋ1jiu3	['zhong', 'jiu']	2	8	6	
miao3shi4	mi#3$i4	['miao', 'shi']	2	7	5	
zi4yan2zi4yu3	zi4yan2zi4yu3	['zi', 'yan', 'zi', 'yu']	4	9	9	
li3bai4	li3b#4	['li', 'bai']	2	5	4	
dao4suan4	d#4suan4	['dao', 'suan']	2	7	6	
ren2wo3	ren2wo3	['ren', 'wo']	2	5	5	
dong3	doŋ3	['dong']	1	4	3	
yi1lu4	yi1lu4	['yi', 'lu']	2	4	4	
sa3gai1	sa3g#1	['sa', 'gai']	2	5	4	
pa2	pa2	['pa']	1	2	2	
sang1shu1	saŋ1$u1	['sang', 'shu']	2	7	5	
ren2jia1	ren2jia1	['ren', 'jia']	2	6	6	
gui4zhou4	gui4$#4	['gui', 'zhou']	2	7	5	
sheng1yi	$eŋ1yi	['sheng', 'yi']	2	7	5	
shou3jin	$#3jin	['shou', 'jin']	2	7	5	
yan2li4	yan2li4	['yan', 'li']	2	5	5	
yin2hang2	yin2haŋ2	['yin', 'hang']	2	7	6	
he2ping2	he2pjəŋ2	['he', 'ping']	2	6	6	
guan1xi4	guan1xi4	['guan', 'xi']	2	6	6	
wu2nai4	wu2n#4	['wu', 'nai']	2	5	4	
huan2rao3	huan2r#3	['huan', 'rao']	2	7	6	
kun4	kwən4	['kun']	1	3	4	
sao3	s#3	['sao']	1	3	2	
zun1zhang3	zwən1$aŋ3	['zun', 'zhang']	2	8	7	
shang1liang	$aŋ1liaŋ	['shang', 'liang']	2	10	7	
jian1xi	jian1xi	['jian', 'xi']	2	6	6	
zheng4quan2	$eŋ4quan2	['zheng', 'quan']	2	9	7	
lai2you3	l#2y#3	['lai', 'you']	2	6	4	
shi1pian1	$i1pian1	['shi', 'pian']	2	7	6	
gong1wu4	goŋ1wu4	['gong', 'wu']	2	6	5	
hou	h#	['hou']	1	3	2	
rao3luan4	r#3luan4	['rao', 'luan']	2	7	6	
huang2	huaŋ2	['huang']	1	5	4	
wen1yi4	wen1yi4	['wen', 'yi']	2	5	5	
ke3pa4	ke3pa4	['ke', 'pa']	2	4	4	
li4deng2	li4deŋ2	['li', 'deng']	2	6	5	
sun2huai4	swən2hu#4	['sun', 'huai']	2	7	7	
sheng1ming4ni3men	$eŋ1mjəŋ4ni3men	['sheng', 'ming', 'ni', 'men']	4	14	12	
zhen4nu4	$en4nu4	['zhen', 'nu']	2	6	5	
xiang3sheng1	xiaŋ3$eŋ1	['xiang', 'sheng']	2	10	7	
hun2	hwən2	['hun']	1	3	4	
ting3	tjəŋ3	['ting']	1	4	4	
ang2	aŋ2	['ang']	1	3	2	
shi2dai4	$i2d#4	['shi', 'dai']	2	6	4	
zui4jiu3	zui4jiu3	['zui', 'jiu']	2	6	6	
ying1yun2	yiŋ1yun2	['ying', 'yun']	2	7	6	
fan4hou4	fan4h#4	['fan', 'hou']	2	6	5	
xin1yue1	xin1ɥe1	['xin', 'yue']	2	6	5	
yu4deng2	yu4deŋ2	['yu', 'deng']	2	6	5	
zhang3quan2	$aŋ3quan2	['zhang', 'quan']	2	9	7	
mo2lian4	mo2lian4	['mo', 'lian']	2	6	6	
shai1	$#1	['shai']	1	4	2	
bu2zhi4yu2	bu2$i4yu2	['bu', 'zhi', 'yu']	3	7	6	
jian1gu4	jian1gu4	['jian', 'gu']	2	6	6	
gan1xin1	gan1xin1	['gan', 'xin']	2	6	6	
ke2	ke2	['ke']	1	2	2	
li4liang	li4liaŋ	['li', 'liang']	2	7	6	
ken3qie4	ken3qie4	['ken', 'qie']	2	6	6	
han4	han4	['han']	1	3	3	
qin1zui3de	qin1zui3de	['qin', 'zui', 'de']	3	8	8	
guang1jing3	guaŋ1jjəŋ3	['guang', 'jing']	2	9	8	
di4bu4	di4bu4	['di', 'bu']	2	4	4	
zhai2	$#2	['zhai']	1	4	2	
qin1zi4	qin1zi4	['qin', 'zi']	2	5	5	
shen3wen4	$en3wen4	['shen', 'wen']	2	7	6	
gu4ci3	gu4ci3	['gu', 'ci']	2	4	4	
you3mei3	y#3m#3	['you', 'mei']	2	6	4	
ta1men0zhong4ren2	ta1men0$oŋ4ren2	['ta', 'men', 'zhong', 'ren']	4	13	11	
shi2zi4jia4bi3la1duo1	$i2zi4jia4bi3la1duo1	['shi', 'zi', 'jia', 'bi', 'la', 'duo']	6	15	14	
hui4	hui4	['hui']	1	3	3	
huai2tai1	hu#2t#1	['huai', 'tai']	2	7	5	
wei4ceng2	w#4ceŋ2	['wei', 'ceng']	2	7	5	
chu3	$u3	['chu']	1	3	2	
luo2ma3	luo2ma3	['luo', 'ma']	2	5	5	
xi1bo2lai2	xi1bo2l#2	['xi', 'bo', 'lai']	3	7	6	
ying4sheng1	yiŋ4$eŋ1	['ying', 'sheng']	2	9	6	
shou4xing2	$#4xjəŋ2	['shou', 'xing']	2	8	6	
ying1gai1	yiŋ1g#1	['ying', 'gai']	2	7	5	
mou2	m#2	['mou']	1	3	2	
hou4mian	h#4mian	['hou', 'mian']	2	7	6	
xiang1liao4	xiaŋ1li#4	['xiang', 'liao']	2	9	7	
li2ming2	li2mjəŋ2	['li', 'ming']	2	6	6	
jian	jian	['jian']	1	4	4	
mi2hu	mi2hu	['mi', 'hu']	2	4	4	
ge2liu2ba1	ge2liu2ba1	['ge', 'liu', 'ba']	3	7	7	
xing2shi4	xjəŋ2$i4	['xing', 'shi']	2	7	6	
er2qie3	er2qie3	['er', 'qie']	2	5	5	
tai4	t#4	['tai']	1	3	2	
jiang3jie3	jiaŋ3jie3	['jiang', 'jie']	2	8	7	
xing2ta1men	xjəŋ2ta1men	['xing', 'ta', 'men']	3	9	9	
qiang3	qiaŋ3	['qiang']	1	5	4	
rou4	r#4	['rou']	1	3	2	
pian4	pian4	['pian']	1	4	4	
fang2ta1	faŋ2ta1	['fang', 'ta']	2	6	5	
xin1qiao4	xin1qi#4	['xin', 'qiao']	2	7	6	
qing2yu4	qjəŋ2yu4	['qing', 'yu']	2	6	6	
rou4shen1	r#4$en1	['rou', 'shen']	2	7	5	
en1dian3	en1dian3	['en', 'dian']	2	6	6	
zhen1li3	$en1li3	['zhen', 'li']	2	6	5	
ben3lai2	ben3l#2	['ben', 'lai']	2	6	5	
feng1man3	feŋ1man3	['feng', 'man']	2	7	6	
gao1yang2	g#1yaŋ2	['gao', 'yang']	2	7	5	
zui4nie4	zui4nie4	['zui', 'nie']	2	6	6	
sai4	s#4	['sai']	1	3	2	
ji1fa3	ji1fa3	['ji', 'fa']	2	4	4	
na2dan4ye4	na2dan4ye4	['na', 'dan', 'ye']	3	7	7	
jia1na2	jia1na2	['jia', 'na']	2	5	5	
hao3jiu3	h#3jiu3	['hao', 'jiu']	2	6	5	
shang4ci4	$aŋ4ci4	['shang', 'ci']	2	7	5	
sheng2zi	$eŋ2zi	['sheng', 'zi']	2	7	5	
tui1fan1	tui1fan1	['tui', 'fan']	2	6	6	
jiao1ji2	ji#1ji2	['jiao', 'ji']	2	6	5	
jian4li4	jian4li4	['jian', 'li']	2	6	6	
zao4cheng2	z#4$eŋ2	['zao', 'cheng']	2	8	5	
ni2ge1di3mu3	ni2ge1di3mu3	['ni', 'ge', 'di', 'mu']	4	8	8	
shi1fu	$i1fu	['shi', 'fu']	2	5	4	
ju3qi3	ju3qi3	['ju', 'qi']	2	4	4	
e3	e3	['e']	1	1	1	
sa1leng3	sa1leŋ3	['sa', 'leng']	2	6	5	
man3zu1	man3zu1	['man', 'zu']	2	5	5	
xing1wang4	xjəŋ1waŋ4	['xing', 'wang']	2	8	7	
shuai1wei1	$u#1w#1	['shuai', 'wei']	2	8	5	
xian4liang4	xian4liaŋ4	['xian', 'liang']	2	9	8	
qi2shi2	qi2$i2	['qi', 'shi']	2	5	4	
pang2	paŋ2	['pang']	1	4	3	
en1ci4	en1ci4	['en', 'ci']	2	4	4	
sheng1chu4	$eŋ1$u4	['sheng', 'chu']	2	8	5	
quan2yuan2	quan2ɥæn2	['quan', 'yuan']	2	8	7	
guan4zi	guan4zi	['guan', 'zi']	2	6	6	
mo4fei1	mo4f#1	['mo', 'fei']	2	5	4	
shou2	$#2	['shou']	1	4	2	
fa1bai2	fa1b#2	['fa', 'bai']	2	5	4	
huan4bing4	huan4bjəŋ4	['huan', 'bing']	2	8	8	
zuo4ri4	zuo4ri4	['zuo', 'ri']	2	5	5	
wei4shi2	w#4$i2	['wei', 'shi']	2	6	4	
chi2zi	$i2zi	['chi', 'zi']	2	5	4	
xi1bo2lai2hua4	xi1bo2l#2hua4	['xi', 'bo', 'lai', 'hua']	4	10	9	
lang2zi	laŋ2zi	['lang', 'zi']	2	6	5	
dong4yin1wei	doŋ4yin1w#	['dong', 'yin', 'wei']	3	10	8	
yi3de	yi3de	['yi', 'de']	2	4	4	
cheng4	$eŋ4	['cheng']	1	5	3	
ping2deng3	pjəŋ2deŋ3	['ping', 'deng']	2	8	7	
jiang	jiaŋ	['jiang']	1	5	4	
gong1ping	goŋ1pjəŋ	['gong', 'ping']	2	8	7	
cha2kao3	$a2k#3	['cha', 'kao']	2	6	4	
hu4xiang1	hu4xiaŋ1	['hu', 'xiang']	2	7	6	
lai4	l#4	['lai']	1	3	2	
ti2bi3li3ya4hai3	ti2bi3li3ya4h#3	['ti', 'bi', 'li', 'ya', 'hai']	5	11	10	
shi4yan4	$i4yan4	['shi', 'yan']	2	6	5	
da4mai4	da4m#4	['da', 'mai']	2	5	4	
zao1ta	z#1ta	['zao', 'ta']	2	5	4	
fan1teng	fan1teŋ	['fan', 'teng']	2	7	6	
ti2bi3li1ya4	ti2bi3li1ya4	['ti', 'bi', 'li', 'ya']	4	8	8	
yin4zheng4	yin4$eŋ4	['yin', 'zheng']	2	8	6	
ma3na3	ma3na3	['ma', 'na']	2	4	4	
bi4deng2	bi4deŋ2	['bi', 'deng']	2	6	5	
xi1yin3	xi1yin3	['xi', 'yin']	2	5	5	
xue2xi2	xue2xi2	['xue', 'xi']	2	5	5	
nan4	nan4	['nan']	1	3	3	
tang3huo4	taŋ3huo4	['tang', 'huo']	2	7	6	
wu2yi4	wu2yi4	['wu', 'yi']	2	4	4	
fang1bian4	faŋ1bian4	['fang', 'bian']	2	8	7	
si4hu	si4hu	['si', 'hu']	2	4	4	
fen1fen1	fen1fen1	['fen', 'fen']	2	6	6	
li4zhi4	li4$i4	['li', 'zhi']	2	5	4	
zu3xian1	zu3xian1	['zu', 'xian']	2	6	6	
you2yu2	y#2yu2	['you', 'yu']	2	5	4	
pan4duan4	pan4duan4	['pan', 'duan']	2	7	7	
zi4jin4	zi4jin4	['zi', 'jin']	2	5	5	
nu2pu2	nu2pu2	['nu', 'pu']	2	4	4	
shuo1huang3	$uo1huaŋ3	['shuo', 'huang']	2	9	7	
duo3cang2	duo3caŋ2	['duo', 'cang']	2	7	6	
chu1shen2	$u1$en2	['chu', 'shen']	2	7	5	
zuo4wei2	zuo4w#2	['zuo', 'wei']	2	6	5	
tu4	tu4	['tu']	1	2	2	
ni4	ni4	['ni']	1	2	2	
qi2guai4	qi2gu#4	['qi', 'guai']	2	6	5	
jing4feng4	jjəŋ4feŋ4	['jing', 'feng']	2	8	7	
yang2juan4	yaŋ2juan4	['yang', 'juan']	2	8	7	
bie4	bie4	['bie']	1	3	3	
sheng1ren2	$eŋ1ren2	['sheng', 'ren']	2	8	6	
chu1ru4	$u1ru4	['chu', 'ru']	2	5	4	
dao4zei2	d#4z#2	['dao', 'zei']	2	6	4	
tou1qie4	t#1qie4	['tou', 'qie']	2	6	5	
pie3	pie3	['pie']	1	3	3	
hao3zai4	h#3z#4	['hao', 'zai']	2	6	4	
qu3hui2	qu3hui2	['qu', 'hui']	2	5	5	
ming4ling4	mjəŋ4ljəŋ4	['ming', 'ling']	2	8	8	
you2yi2	y#2yi2	['you', 'yi']	2	5	4	
ke3yi3wei4	ke3yi3w#4	['ke', 'yi', 'wei']	3	7	6	
jie3jie	jie3jie	['jie', 'jie']	2	6	6	
mei4	m#4	['mei']	1	3	2	
di1tu3ma3	di1tu3ma3	['di', 'tu', 'ma']	3	6	6	
mo4shi4	mo4$i4	['mo', 'shi']	2	5	4	
bei1tan4	b#1tan4	['bei', 'tan']	2	6	5	
chou4	$#4	['chou']	1	4	2	
kan1ma3li4ya4	kan1ma3li4ya4	['kan', 'ma', 'li', 'ya']	4	9	9	
jiang1ye1su1	jiaŋ1ye1su1	['jiang', 'ye', 'su']	3	9	8	
luo0ma3	luo0ma3	['luo', 'ma']	2	5	5	
ti4	ti4	['ti']	1	2	2	
xian3ran2	xian3ran2	['xian', 'ran']	2	7	7	
kuang4	kuaŋ4	['kuang']	1	5	4	
yi3fa3lian2	yi3fa3lian2	['yi', 'fa', 'lian']	3	8	8	
xiang1qi4	xiaŋ1qi4	['xiang', 'qi']	2	7	6	
gua4nian4	gua4nian4	['gua', 'nian']	2	7	7	
nang3	naŋ3	['nang']	1	4	3	
zong1	zoŋ1	['zong']	1	4	3	
hu1huan4	hu1huan4	['hu', 'huan']	2	6	6	
tu2lao2	tu2l#2	['tu', 'lao']	2	5	4	
sui2cong2	sui2coŋ2	['sui', 'cong']	2	7	6	
ai4xi1	#4xi1	['ai', 'xi']	2	4	3	
bao3shou3	b#3$#3	['bao', 'shou']	2	7	4	
shu4yao4	$u4y#4	['shu', 'yao']	2	6	4	
pen2	pen2	['pen']	1	3	3	
bang3yang4	baŋ3yaŋ4	['bang', 'yang']	2	8	6	
ti1	ti1	['ti']	1	2	2	
ji1du1wo3	ji1du1wo3	['ji', 'du', 'wo']	3	6	6	
shi2shi2zai4zai4	$i2$i2z#4z#4	['shi', 'shi', 'zai', 'zai']	4	12	8	
cai1	c#1	['cai']	1	3	2	
jiu4shi4	jiu4$i4	['jiu', 'shi']	2	6	5	
ying4yong4	yiŋ4yoŋ4	['ying', 'yong']	2	8	6	
chang2jiu3	$aŋ2jiu3	['chang', 'jiu']	2	8	6	
gu1er2	gu1er2	['gu', 'er']	2	4	4	
pu2tao4shu4	pu2t#4$u4	['pu', 'tao', 'shu']	3	8	6	
zai1pei2	z#1p#2	['zai', 'pei']	2	6	4	
zhi1zi3	$i1zi3	['zhi', 'zi']	2	5	4	
chang2cun2	$aŋ2cwən2	['chang', 'cun']	2	8	7	
xian4jin1	xian4jin1	['xian', 'jin']	2	7	7	
yin3dao3	yin3d#3	['yin', 'dao']	2	6	5	
ku3chu3	ku3$u3	['ku', 'chu']	2	5	4	
fu3	fu3	['fu']	1	2	2	
ku3nan4	ku3nan4	['ku', 'nan']	2	5	5	
chuang4li4	$uaŋ4li4	['chuang', 'li']	2	8	6	
ji2lun2xi1	ji2lwən2xi1	['ji', 'lun', 'xi']	3	7	8	
deng1long	deŋ1loŋ	['deng', 'long']	2	8	6	
huo3ba3	huo3ba3	['huo', 'ba']	2	5	5	
yue4fu4	ɥe4fu4	['yue', 'fu']	2	5	4	
leng3	leŋ3	['leng']	1	4	3	
tan4huo3	tan4huo3	['tan', 'huo']	2	6	6	
cong1gai1ya4fa3	coŋ1g#1ya4fa3	['cong', 'gai', 'ya', 'fa']	4	11	9	
ran3	ran3	['ran']	1	3	3	
yan2xi2bi3la1duo1	yan2xi2bi3la1duo1	['yan', 'xi', 'bi', 'la', 'duo']	5	12	12	
zhong1chen2	$oŋ1$en2	['zhong', 'chen']	2	9	6	
bei4pan4	b#4pan4	['bei', 'pan']	2	6	5	
pu1hua2shi2	pu1hua2$i2	['pu', 'hua', 'shi']	3	8	7	
e4ba1da4	e4ba1da4	['e', 'ba', 'da']	3	5	5	
ge2luo2ba1	ge2luo2ba1	['ge', 'luo', 'ba']	3	7	7	
niu2xi1	niu2xi1	['niu', 'xi']	2	5	5	
da3duan4	da3duan4	['da', 'duan']	2	6	6	
tui3	tui3	['tui']	1	3	3	
qiang1	qiaŋ1	['qiang']	1	5	4	
zha2	$a2	['zha']	1	3	2	
le1	le1	['le']	1	2	2	
zhe1	$e1	['zhe']	1	3	2	
bin4zang4	bin4zaŋ4	['bin', 'zang']	2	7	6	
la2bo1ni2	la2bo1ni2	['la', 'bo', 'ni']	3	6	6	
hen2	hen2	['hen']	1	3	3	
la2	la2	['la']	1	2	2	
shen1zi	$en1zi	['shen', 'zi']	2	6	5	
chi3	$i3	['chi']	1	3	2	
zao3fan4	z#3fan4	['zao', 'fan']	2	6	5	
cheng1yue1na2	$eŋ1ɥe1na2	['cheng', 'yue', 'na']	3	10	7	
wei4yang3	w#4yaŋ3	['wei', 'yang']	2	7	5	
ji4zai3	ji4z#3	['ji', 'zai']	2	5	4	
dou	d#	['dou']	1	3	2	
ping2ju4	pjəŋ2ju4	['ping', 'ju']	2	6	6	
heng2	heŋ2	['heng']	1	4	3	
qie1	qie1	['qie']	1	3	3	
zhi2ren4	$i2ren4	['zhi', 'ren']	2	6	5	
pu2	pu2	['pu']	1	2	2	
ya4ge2da4ma3	ya4ge2da4ma3	['ya', 'ge', 'da', 'ma']	4	8	8	
xuan3ju3	xuan3ju3	['xuan', 'ju']	2	6	6	
ba1sa1ba1	ba1sa1ba1	['ba', 'sa', 'ba']	3	6	6	
you2shi4dou1	y#2$i4d#1	['you', 'shi', 'dou']	3	9	6	
ma3ti2ya4	ma3ti2ya4	['ma', 'ti', 'ya']	3	6	6	
luo1	luo1	['luo']	1	3	3	
men1	men1	['men']	1	3	3	
ma3dai4	ma3d#4	['ma', 'dai']	2	5	4	
yi3lan2	yi3lan2	['yi', 'lan']	2	5	5	
lv3	lv3	['lv']	1	2	2	
li4ya4	li4ya4	['li', 'ya']	2	4	4	
li1	li1	['li']	1	2	2	
ze4	ze4	['ze']	1	2	2	
ming2xian3	mjəŋ2xian3	['ming', 'xian']	2	8	8	
qiu2gao4	qiu2g#4	['qiu', 'gao']	2	6	5	
wu2fa3	wu2fa3	['wu', 'fa']	2	4	4	
yan3qian2	yan3qian2	['yan', 'qian']	2	7	7	
xiu3	xiu3	['xiu']	1	3	3	
mai2	m#2	['mai']	1	3	2	
quan4mian3	quan4mian3	['quan', 'mian']	2	8	8	
heng2xin1	heŋ2xin1	['heng', 'xin']	2	7	6	
liu2yi4	liu2yi4	['liu', 'yi']	2	5	5	
gu2	gu2	['gu']	1	2	2	
jian4zhuang4	jian4$uaŋ4	['jian', 'zhuang']	2	10	8	
tu2mo3	tu2mo3	['tu', 'mo']	2	4	4	
mie4jue2	mie4jue2	['mie', 'jue']	2	6	6	
sa3mu3er3	sa3mu3er3	['sa', 'mu', 'er']	3	6	6	
nao3	n#3	['nao']	1	3	2	
dan3liang4	dan3liaŋ4	['dan', 'liang']	2	8	7	
xue2wen	xue2wen	['xue', 'wen']	2	6	6	
wei2kang3	w#2kaŋ3	['wei', 'kang']	2	7	5	
kong3	koŋ3	['kong']	1	4	3	
nao4	n#4	['nao']	1	3	2	
xu1wang4	xu1waŋ4	['xu', 'wang']	2	6	5	
chen2zai3	$en2z#3	['chen', 'zai']	2	7	5	
yi4zhi3	yi4$i3	['yi', 'zhi']	2	5	4	
zi3dao3gao4	zi3d#3g#4	['zi', 'dao', 'gao']	3	8	6	
ba1na2	ba1na2	['ba', 'na']	2	4	4	
quan4wei4	quan4w#4	['quan', 'wei']	2	7	6	
si1zi4	si1zi4	['si', 'zi']	2	4	4	
ya4wei4	ya4w#4	['ya', 'wei']	2	5	4	
hong3	hoŋ3	['hong']	1	4	3	
tie1	tie1	['tie']	1	3	3	
zeng1tian1	zeŋ1tian1	['zeng', 'tian']	2	8	7	
ying3er2	yiŋ3er2	['ying', 'er']	2	6	5	
si4wei2	si4w#2	['si', 'wei']	2	5	4	
ji4hen4	ji4hen4	['ji', 'hen']	2	5	5	
ti2chu1	ti2$u1	['ti', 'chu']	2	5	4	
mu4tou	mu4t#	['mu', 'tou']	2	5	4	
jing4zhong4	jjəŋ4$oŋ4	['jing', 'zhong']	2	9	7	
kua1	kua1	['kua']	1	3	3	
yin3you4	yin3y#4	['yin', 'you']	2	6	5	
bai4huai4	b#4hu#4	['bai', 'huai']	2	7	5	
gong1ji1	goŋ1ji1	['gong', 'ji']	2	6	5	
fa4	fa4	['fa']	1	2	2	
hu1lve4	hu1lve4	['hu', 'lve']	2	5	5	
chong1zu2	$oŋ1zu2	['chong', 'zu']	2	7	5	
zhuan1	$uan1	['zhuan']	1	5	4	
en1hui4	en1hui4	['en', 'hui']	2	5	5	
song3	soŋ3	['song']	1	4	3	
zhu1wei4	$u1w#4	['zhu', 'wei']	2	6	4	
ha1lan2	ha1lan2	['ha', 'lan']	2	5	5	
jia1le4di3	jia1le4di3	['jia', 'le', 'di']	3	7	7	
ku3dai4	ku3d#4	['ku', 'dai']	2	5	4	
cheng2fa2	$eŋ2fa2	['cheng', 'fa']	2	7	5	
fa3lao3	fa3l#3	['fa', 'lao']	2	5	4	
zai3xiang4	z#3xiaŋ4	['zai', 'xiang']	2	8	6	
shi4jian4	$i4jian4	['shi', 'jian']	2	7	6	
ha1ma1	ha1ma1	['ha', 'ma']	2	4	4	
xing1sheng4	xjəŋ1$eŋ4	['xing', 'sheng']	2	9	7	
