char	char_n	com_n	stroke_n	
圣灵	2	4	12	
所	1	2	8	
赐	1	3	12	
合而为一	4	6	17	
的	1	2	8	
心	1	1	4	
身体	2	3	14	
只	1	2	5	
有	1	1	6	
一个	2	2	4	
圣灵	2	4	12	
只	1	2	5	
有	1	1	6	
一个	2	2	4	
正如	2	4	11	
你们	2	5	12	
蒙召	2	5	18	
同	1	3	6	
有	1	1	6	
一个	2	2	4	
指望	2	6	20	
一	1	1	1	
主	1	2	5	
一	1	1	1	
信	1	2	9	
一	1	1	1	
洗	1	3	9	
一	1	1	1	
神	1	2	9	
就是	2	6	21	
众人	2	4	8	
的	1	2	8	
父	1	2	4	
超乎	2	4	18	
众人	2	4	8	
之	1	1	3	
上	1	2	3	
贯	1	2	8	
乎	1	1	6	
众人	2	4	8	
之	1	1	3	
中	1	1	4	
也	1	1	3	
住	1	2	7	
在	1	2	6	
众人	2	4	8	
之内	2	3	7	
我们	2	4	12	
各人	2	3	8	
蒙恩	2	7	23	
都	1	3	10	
是	1	2	9	
照	1	4	13	
基督	2	7	24	
所	1	2	8	
量	1	3	12	
给	1	4	9	
各人	2	3	8	
的	1	2	8	
恩赐	2	7	22	
所以	2	4	12	
经	1	3	8	
上	1	2	3	
说	1	4	9	
他	1	2	5	
升	1	1	4	
上	1	2	3	
高	1	4	10	
天	1	1	4	
的	1	2	8	
时候	2	5	17	
掳掠	2	7	22	
了	1	1	2	
仇敌	2	4	14	
将	1	3	9	
各样	2	4	16	
的	1	2	8	
恩赐	2	7	22	
赏	1	3	12	
给	1	4	9	
人	1	1	2	
既	1	2	9	
说	1	4	9	
升	1	1	4	
上	1	2	3	
岂	1	2	6	
不	1	1	4	
是	1	2	9	
先	1	2	6	
降	1	3	8	
在	1	2	6	
地下	2	4	9	
吗	1	2	6	
那	1	2	6	
降	1	3	8	
下	1	2	3	
的	1	2	8	
就是	2	6	21	
远	1	3	7	
升	1	1	4	
诸	1	3	10	
天	1	1	4	
之	1	1	3	
上	1	2	3	
要	1	2	9	
充满	2	5	19	
万	1	1	3	
有的	2	3	14	
他	1	2	5	
所	1	2	8	
赐	1	3	12	
的	1	2	8	
有	1	1	6	
使徒	2	4	18	
有	1	1	6	
先知	2	4	14	
有	1	1	6	
传	1	2	6	
福音	2	6	22	
的	1	2	8	
有	1	1	6	
牧师	2	4	14	
和	1	2	8	
教师	2	5	17	
为	1	1	4	
要	1	2	9	
成全	2	3	12	
圣徒	2	4	15	
各	1	2	6	
尽	1	2	6	
其	1	2	8	
职	1	3	11	
建立	2	4	13	
基督	2	7	24	
的	1	2	8	
身体	2	3	14	
直	1	2	8	
等	1	3	12	
到	1	2	8	
我们	2	4	12	
众人	2	4	8	
在	1	2	6	
真	1	3	10	
道	1	2	14	
上	1	2	3	
同	1	3	6	
归于	2	3	8	
一	1	1	1	
认识	2	5	11	
神	1	2	9	
的	1	2	8	
儿子	2	2	5	
得以	2	6	15	
长大成人	4	4	15	
满	1	3	13	
有	1	1	6	
基督	2	7	24	
长成	2	2	10	
的	1	2	8	
身量	2	4	19	
使	1	2	8	
我们	2	4	12	
不再	2	2	10	
作	1	2	7	
小孩子	3	4	15	
中	1	1	4	
了	1	1	2	
人	1	1	2	
的	1	2	8	
诡计	2	6	12	
和	1	2	8	
欺骗	2	5	24	
的	1	2	8	
法术	2	3	13	
被	1	2	10	
一切	2	3	5	
异教	2	5	27	
之	1	1	3	
风	1	2	4	
摇动	2	6	19	
飘	1	3	15	
来	1	1	7	
飘	1	3	15	
去	1	2	5	
就	1	4	12	
随从	2	5	15	
各样	2	4	16	
的	1	2	8	
异端	2	5	30	
惟	1	2	11	
用	1	2	5	
爱心	2	4	14	
说	1	4	9	
诚实	2	5	16	
话	1	2	8	
凡事	2	4	11	
长进	2	3	11	
连	1	2	7	
于	1	1	3	
元首	2	4	13	
基督	2	7	24	
全身	2	3	13	
都	1	3	10	
靠	1	3	15	
他	1	2	5	
联络	2	6	21	
得	1	4	11	
合	1	3	6	
式	1	2	6	
百	1	2	6	
节	1	2	5	
各	1	2	6	
按	1	3	9	
各	1	2	6	
职	1	3	11	
照着	2	6	24	
各	1	2	6	
体	1	2	7	
的	1	2	8	
功用	2	4	10	
彼此	2	4	14	
相	1	2	9	
助	1	2	7	
便	1	2	9	
叫	1	2	5	
身体	2	3	14	
渐渐	2	6	22	
增长	2	6	19	
在	1	2	6	
爱	1	3	10	
中	1	1	4	
建立	2	4	13	
自己	2	3	9	
所以	2	4	12	
我	1	2	7	
说	1	4	9	
且	1	1	5	
在	1	2	6	
主	1	2	5	
里	1	1	7	
确实	2	5	20	
的	1	2	8	
说	1	4	9	
你们	2	5	12	
行事	2	6	14	
不要	2	3	13	
再	1	1	6	
像	1	2	13	
外	1	2	5	
邦	1	2	6	
人	1	1	2	
存	1	2	6	
虚妄	2	4	17	
的	1	2	8	
心	1	1	4	
行事	2	6	14	
他们	2	4	10	
心地	2	3	10	
昏	1	2	8	
昧	1	2	9	
与	1	2	3	
神	1	2	9	
所	1	2	8	
赐	1	3	12	
的	1	2	8	
生命	2	4	13	
隔绝	2	4	21	
了	1	1	2	
都	1	3	10	
因	1	2	6	
自己	2	3	9	
无知	2	3	12	
心里	2	2	11	
刚	1	3	6	
硬	1	2	12	
良心	2	3	11	
既然	2	5	21	
丧	1	3	8	
尽	1	2	6	
就	1	4	12	
放纵	2	5	15	
私欲	2	4	18	
贪	1	2	8	
行	1	3	6	
种种	2	4	18	
的	1	2	8	
污秽	2	6	17	
你们	2	5	12	
学	1	3	8	
了	1	1	2	
基督	2	7	24	
却	1	2	7	
不	1	1	4	
是	1	2	9	
这样	2	4	17	
如果	2	4	14	
你们	2	5	12	
听	1	2	7	
过	1	2	6	
他	1	2	5	
的	1	2	8	
道	1	2	14	
领	1	2	11	
了	1	1	2	
他	1	2	5	
的	1	2	8	
教	1	3	11	
学	1	3	8	
了	1	1	2	
他	1	2	5	
的	1	2	8	
真理	2	5	21	
就	1	4	12	
要	1	2	9	
脱	1	4	11	
去	1	2	5	
你们	2	5	12	
从前	2	5	13	
行为	2	4	10	
上	1	2	3	
的	1	2	8	
旧	1	2	5	
人	1	1	2	
这	1	2	7	
旧	1	2	5	
人	1	1	2	
是	1	2	9	
因	1	2	6	
私欲	2	4	18	
的	1	2	8	
迷惑	2	6	21	
渐渐	2	6	22	
变	1	2	8	
坏	1	2	7	
的	1	2	8	
又	1	1	2	
要	1	2	9	
将	1	3	9	
你们	2	5	12	
的	1	2	8	
心志	2	3	11	
改换	2	4	17	
一	1	1	1	
新	1	3	12	
并且	2	2	11	
穿	1	2	9	
上	1	2	3	
新人	2	4	14	
这	1	2	7	
新人	2	4	14	
是	1	2	9	
照着	2	6	24	
神	1	2	9	
的	1	2	8	
形	1	2	7	
像	1	2	13	
造	1	3	10	
的	1	2	8	
有	1	1	6	
真理	2	5	21	
的	1	2	8	
仁义	2	4	7	
和	1	2	8	
圣洁	2	5	14	
所以	2	4	12	
你们	2	5	12	
要	1	2	9	
弃	1	2	7	
绝	1	2	9	
谎言	2	8	18	
各	1	2	6	
人	1	1	2	
与	1	2	3	
邻舍	2	5	15	
说实话	3	9	25	
因为	2	3	10	
我们	2	4	12	
是	1	2	9	
互相	2	4	13	
为	1	1	4	
肢体	2	4	15	
生气	2	4	9	
却	1	2	7	
不	1	1	4	
要	1	2	9	
犯罪	2	4	18	
不可	2	3	9	
含怒	2	5	16	
到	1	2	8	
日落	2	5	16	
也	1	1	3	
不	1	1	4	
可	1	2	5	
给	1	4	9	
魔鬼	2	4	29	
留	1	3	10	
地步	2	3	13	
从前	2	5	13	
偷窃	2	7	20	
的	1	2	8	
不要	2	3	13	
再	1	1	6	
偷	1	4	11	
总	1	3	9	
要	1	2	9	
劳力	2	3	9	
亲手	2	3	13	
作	1	2	7	
正经事	3	8	21	
就	1	4	12	
可	1	2	5	
有	1	1	6	
余	1	2	7	
分	1	2	4	
给	1	4	9	
那	1	2	6	
缺少	2	4	14	
的	1	2	8	
人	1	1	2	
污秽	2	6	17	
的	1	2	8	
言语	2	7	16	
一	1	1	1	
句	1	2	5	
不可	2	3	9	
出口	2	3	8	
只要	2	4	14	
随	1	3	11	
事	1	3	8	
说	1	4	9	
造就	2	7	22	
人	1	1	2	
的	1	2	8	
好	1	2	6	
话	1	2	8	
叫	1	2	5	
听见	2	3	11	
的	1	2	8	
人	1	1	2	
得	1	4	11	
益处	2	5	15	
不	1	1	4	
要	1	2	9	
叫	1	2	5	
神	1	2	9	
的	1	2	8	
圣灵	2	4	12	
担忧	2	5	15	
你们	2	5	12	
原	1	3	10	
是	1	2	9	
受	1	3	8	
了	1	1	2	
他	1	2	5	
的	1	2	8	
印记	2	4	10	
等候	2	6	22	
得	1	4	11	
赎	1	3	12	
的	1	2	8	
日子	2	2	7	
来到	2	3	15	
一切	2	3	5	
苦	1	3	8	
毒	1	2	9	
恼恨	2	6	18	
忿怒	2	6	17	
嚷	1	6	20	
闹	1	3	8	
毁谤	2	5	25	
并	1	1	6	
一切	2	3	5	
的	1	2	8	
恶毒	2	4	19	
或	1	3	8	
作	1	2	7	
阴毒	2	4	15	
都	1	3	10	
当	1	2	6	
从	1	2	4	
你	1	3	7	
们	1	2	5	
中间	2	3	11	
除掉	2	7	20	
并	1	1	6	
要	1	2	9	
以	1	2	4	
恩慈	2	8	23	
相待	2	5	18	
存	1	2	6	
怜悯	2	5	18	
的	1	2	8	
心	1	1	4	
彼此	2	4	14	
饶恕	2	6	19	
正如	2	4	11	
神	1	2	9	
在	1	2	6	
基督	2	7	24	
里	1	1	7	
饶恕	2	6	19	
了	1	1	2	
你们	2	5	12	
一样	2	3	11	
所以	2	4	12	
你们	2	5	12	
该	1	2	8	
效法	2	5	18	
神	1	2	9	
好像	2	4	19	
蒙	1	3	13	
慈爱	2	7	23	
的	1	2	8	
儿女	2	2	5	
一样	2	3	11	
也	1	1	3	
要	1	2	9	
凭	1	3	8	
爱心	2	4	14	
行事	2	6	14	
正如	2	4	11	
基督	2	7	24	
爱	1	3	10	
我们	2	4	12	
为	1	1	4	
我们	2	4	12	
舍	1	3	8	
了	1	1	2	
自己	2	3	9	
当作	2	4	13	
馨香	2	6	29	
的	1	2	8	
供	1	3	8	
物	1	2	8	
和	1	2	8	
祭	1	2	11	
物	1	2	8	
献	1	5	13	
与	1	2	3	
神	1	2	9	
至于	2	3	9	
淫乱	2	5	18	
并	1	1	6	
一切	2	3	5	
污秽	2	6	17	
或是	2	5	17	
贪婪	2	5	19	
在	1	2	6	
你们	2	5	12	
中间	2	3	11	
连	1	2	7	
提	1	2	12	
都	1	3	10	
不可	2	3	9	
方	1	2	4	
合	1	3	6	
圣徒	2	4	15	
的	1	2	8	
体统	2	5	16	
淫	1	3	11	
词	1	2	7	
妄语	2	5	15	
和	1	2	8	
戏	1	2	6	
笑	1	2	10	
的	1	2	8	
话	1	2	8	
都	1	3	10	
不	1	1	4	
相宜	2	4	17	
总	1	3	9	
要	1	2	9	
说	1	4	9	
感谢	2	7	25	
的	1	2	8	
话	1	2	8	
因为	2	3	10	
你	1	3	7	
们	1	2	5	
确实	2	5	20	
的	1	2	8	
知道	2	4	22	
无论是	3	6	19	
淫乱	2	5	18	
的	1	2	8	
是	1	2	9	
污秽	2	6	17	
的	1	2	8	
是	1	2	9	
有	1	1	6	
贪心	2	3	12	
的	1	2	8	
在	1	2	6	
基督	2	7	24	
和	1	2	8	
神	1	2	9	
的	1	2	8	
国	1	3	8	
里	1	1	7	
都	1	3	10	
是	1	2	9	
无	1	1	4	
分	1	2	4	
的	1	2	8	
有	1	1	6	
贪心	2	3	12	
的	1	2	8	
就	1	4	12	
与	1	2	3	
拜	1	2	9	
偶像	2	4	24	
的	1	2	8	
一样	2	3	11	
不	1	1	4	
要	1	2	9	
被	1	2	10	
人	1	1	2	
虚浮	2	5	21	
的话	2	4	16	
欺	1	3	12	
哄	1	3	9	
因	1	2	6	
这些	2	6	15	
事	1	3	8	
神	1	2	9	
的	1	2	8	
忿怒	2	6	17	
必	1	1	5	
临到	2	5	17	
那	1	2	6	
悖	1	4	10	
逆	1	3	9	
之	1	1	3	
子	1	1	3	
所以	2	4	12	
你们	2	5	12	
不要	2	3	13	
与	1	2	3	
他们	2	4	10	
同伙	2	5	12	
从前	2	5	13	
你们	2	5	12	
是	1	2	9	
暗昧	2	4	22	
的	1	2	8	
但	1	3	7	
如今	2	3	10	
在	1	2	6	
主	1	2	5	
里面	2	6	16	
是	1	2	9	
光明	2	4	14	
的	1	2	8	
行事	2	6	14	
为	1	1	4	
人	1	1	2	
就	1	4	12	
当	1	2	6	
像	1	2	13	
光明	2	4	14	
的	1	2	8	
子女	2	2	6	
光明	2	4	14	
所	1	2	8	
结	1	3	9	
的	1	2	8	
果子	2	3	11	
就	1	4	12	
是	1	2	9	
一切	2	3	5	
良善	2	5	19	
公义	2	3	7	
诚实	2	5	16	
总	1	3	9	
要	1	2	9	
察	1	3	14	
验	1	3	10	
何	1	3	7	
为主	2	3	9	
所	1	2	8	
喜悦	2	7	22	
的	1	2	8	
事	1	3	8	
那	1	2	6	
暗昧	2	4	22	
无益	2	4	14	
的	1	2	8	
事	1	3	8	
不	1	1	4	
要	1	2	9	
与	1	2	3	
人	1	1	2	
同行	2	6	12	
倒	1	3	10	
要	1	2	9	
责备	2	4	16	
行	1	3	6	
这	1	2	7	
事	1	3	8	
的	1	2	8	
人	1	1	2	
因为	2	3	10	
他们	2	4	10	
暗中	2	3	17	
所	1	2	8	
行	1	3	6	
的	1	2	8	
就是	2	6	21	
提	1	2	12	
起来	2	3	17	
也	1	1	3	
是	1	2	9	
可耻	2	4	15	
的	1	2	8	
凡事	2	4	11	
受	1	3	8	
了	1	1	2	
责备	2	4	16	
就	1	4	12	
被	1	2	10	
光	1	2	6	
显明	2	4	17	
出来	2	3	12	
因为	2	3	10	
一切	2	3	5	
能	1	4	10	
显明	2	4	17	
的	1	2	8	
就	1	4	12	
是	1	2	9	
光	1	2	6	
所以	2	4	12	
主	1	2	5	
说	1	4	9	
你	1	3	7	
这	1	2	7	
睡	1	2	13	
着	1	2	11	
的	1	2	8	
人	1	1	2	
当	1	2	6	
醒	1	3	16	
过来	2	3	13	
从	1	2	4	
死	1	3	6	
里	1	1	7	
复活	2	5	18	
基督	2	7	24	
就要	2	6	21	
光照	2	6	19	
你	1	3	7	
了	1	1	2	
你们	2	5	12	
要	1	2	9	
谨慎	2	6	26	
行事	2	6	14	
不	1	1	4	
要	1	2	9	
像	1	2	13	
愚昧	2	4	22	
人	1	1	2	
当	1	2	6	
像	1	2	13	
智慧	2	7	27	
人	1	1	2	
要	1	2	9	
爱惜	2	6	21	
光阴	2	4	12	
因为	2	3	10	
现今	2	3	12	
的	1	2	8	
世代	2	3	10	
邪恶	2	4	16	
不	1	1	4	
要	1	2	9	
作	1	2	7	
糊涂	2	7	25	
人	1	1	2	
要	1	2	9	
明白	2	3	13	
主	1	2	5	
的	1	2	8	
旨意	2	4	19	
如何	2	5	13	
不要	2	3	13	
醉	1	5	15	
酒	1	2	10	
酒	1	2	10	
能	1	4	10	
使	1	2	8	
人	1	1	2	
放荡	2	5	17	
乃	1	1	2	
要	1	2	9	
被	1	2	10	
圣灵	2	4	12	
充满	2	5	19	
当	1	2	6	
用	1	2	5	
诗章	2	5	19	
颂词	2	5	17	
灵	1	2	7	
歌	1	5	14	
彼此	2	4	14	
对	1	2	5	
说	1	4	9	
口	1	1	3	
唱	1	3	11	
心	1	1	4	
和	1	2	8	
的	1	2	8	
赞美	2	7	25	
主	1	2	5	
凡事	2	4	11	
要	1	2	9	
奉	1	2	8	
我们	2	4	12	
主	1	2	5	
耶稣	2	4	21	
基督	2	7	24	
的	1	2	8	
名	1	2	6	
常常	2	6	22	
感谢	2	7	25	
父	1	2	4	
神	1	2	9	
又	1	1	2	
当	1	2	6	
存	1	2	6	
敬畏	2	6	21	
基督	2	7	24	
的	1	2	8	
心	1	1	4	
彼此	2	4	14	
顺服	2	4	17	
你们	2	5	12	
作	1	2	7	
妻子	2	4	11	
的	1	2	8	
当	1	2	6	
顺服	2	4	17	
自己	2	3	9	
的	1	2	8	
丈夫	2	2	7	
如同	2	5	12	
顺服	2	4	17	
主	1	2	5	
因为	2	3	10	
丈夫	2	2	7	
是	1	2	9	
妻子	2	4	11	
的	1	2	8	
头	1	1	5	
如同	2	5	12	
基督	2	7	24	
是	1	2	9	
教	1	3	11	
会	1	3	6	
的	1	2	8	
头	1	1	5	
他	1	2	5	
又	1	1	2	
是	1	2	9	
教	1	3	11	
会	1	3	6	
全体	2	4	13	
的	1	2	8	
救	1	2	11	
主	1	2	5	
教	1	3	11	
会	1	3	6	
怎样	2	4	19	
顺服	2	4	17	
基督	2	7	24	
妻子	2	4	11	
也	1	1	3	
要	1	2	9	
怎样	2	4	19	
凡事	2	4	11	
顺服	2	4	17	
丈夫	2	2	7	
你们	2	5	12	
作	1	2	7	
丈夫	2	2	7	
的	1	2	8	
要	1	2	9	
爱	1	3	10	
你们	2	5	12	
的	1	2	8	
妻子	2	4	11	
正如	2	4	11	
基督	2	7	24	
爱教	2	6	21	
会	1	3	6	
为	1	1	4	
教会	2	6	17	
舍	1	3	8	
己	1	1	3	
要	1	2	9	
用	1	2	5	
水	1	1	4	
借	1	3	10	
着	1	2	11	
道	1	2	14	
把	1	2	7	
教会	2	6	17	
洗	1	3	9	
净	1	2	8	
成为	2	2	10	
圣洁	2	5	14	
可以	2	4	9	
献给	2	9	22	
自己	2	3	9	
作	1	2	7	
个	1	1	3	
荣耀	2	5	29	
的	1	2	8	
教会	2	6	17	
毫无	2	5	15	
玷污	2	6	15	
皱纹	2	5	17	
等	1	3	12	
类	1	2	9	
的	1	2	8	
病	1	2	10	
乃是	2	3	11	
圣洁	2	5	14	
没有	2	3	13	
瑕疵	2	7	24	
的	1	2	8	
丈夫	2	2	7	
也	1	1	3	
当	1	2	6	
照样	2	6	23	
爱	1	3	10	
妻子	2	4	11	
如同	2	5	12	
爱	1	3	10	
自己	2	3	9	
的	1	2	8	
身子	2	2	10	
爱	1	3	10	
妻子	2	4	11	
便	1	2	9	
是	1	2	9	
爱	1	3	10	
自己	2	3	9	
了	1	1	2	
从来	2	3	11	
没有	2	3	13	
人	1	1	2	
恨	1	2	9	
恶	1	2	10	
自己	2	3	9	
的	1	2	8	
身子	2	2	10	
总是	2	5	18	
保养	2	5	18	
顾惜	2	6	21	
正	1	2	5	
像	1	2	13	
基督	2	7	24	
待	1	3	9	
教会	2	6	17	
一样	2	3	11	
因	1	2	6	
我们	2	4	12	
是	1	2	9	
他	1	2	5	
身上	2	3	10	
的	1	2	8	
肢体	2	4	15	
有	1	1	6	
古	1	2	5	
卷	1	2	8	
在	1	2	6	
此	1	2	6	
有	1	1	6	
就	1	4	12	
是	1	2	9	
他	1	2	5	
的	1	2	8	
骨	1	2	9	
他	1	2	5	
的	1	2	8	
肉	1	2	6	
为	1	1	4	
这个	2	3	10	
缘故	2	5	21	
人	1	1	2	
要	1	2	9	
离开	2	5	14	
父母	2	3	9	
与	1	2	3	
妻子	2	4	11	
连	1	2	7	
合	1	3	6	
二	1	2	2	
人	1	1	2	
成为	2	2	10	
一体	2	3	8	
这	1	2	7	
是	1	2	9	
极大	2	3	10	
的	1	2	8	
奥秘	2	5	22	
但	1	3	7	
我	1	2	7	
是	1	2	9	
指	1	3	9	
着	1	2	11	
基督	2	7	24	
和	1	2	8	
教	1	3	11	
会	1	3	6	
说	1	4	9	
的	1	2	8	
然而	2	4	18	
你们	2	5	12	
各	1	2	6	
人	1	1	2	
都	1	3	10	
当	1	2	6	
爱	1	3	10	
妻子	2	4	11	
如同	2	5	12	
爱	1	3	10	
自己	2	3	9	
一样	2	3	11	
妻子	2	4	11	
也	1	1	3	
当	1	2	6	
敬重	2	5	21	
她	1	2	6	
的	1	2	8	
丈夫	2	2	7	
你们	2	5	12	
作	1	2	7	
儿女	2	2	5	
的	1	2	8	
要	1	2	9	
在	1	2	6	
主	1	2	5	
里	1	1	7	
听从	2	4	11	
父母	2	3	9	
这	1	2	7	
是	1	2	9	
理所当然	4	9	37	
的	1	2	8	
要	1	2	9	
孝敬	2	6	19	
父母	2	3	9	
使	1	2	8	
你	1	3	7	
得	1	4	11	
福	1	4	13	
在世	2	3	11	
长寿	2	3	11	
这	1	2	7	
是	1	2	9	
第一	2	4	12	
条	1	2	7	
带	1	3	9	
应	1	2	7	
许	1	3	6	
的	1	2	8	
诫	1	3	9	
命	1	3	8	
你们	2	5	12	
作	1	2	7	
父亲	2	4	13	
的	1	2	8	
不要	2	3	13	
惹	1	4	12	
儿女	2	2	5	
的	1	2	8	
气	1	3	4	
只要	2	4	14	
照着	2	6	24	
主	1	2	5	
的	1	2	8	
教训	2	5	16	
和	1	2	8	
警戒	2	7	26	
养育	2	4	17	
他们	2	4	10	
你们	2	5	12	
作	1	2	7	
仆人	2	3	6	
的	1	2	8	
要	1	2	9	
惧怕	2	5	19	
战	1	3	9	
兢	1	6	14	
用	1	2	5	
诚实	2	5	16	
的	1	2	8	
心	1	1	4	
听从	2	4	11	
你们	2	5	12	
肉身	2	3	13	
的	1	2	8	
主人	2	3	7	
好像	2	4	19	
听从	2	4	11	
基督	2	7	24	
一般	2	3	11	
不要	2	3	13	
只	1	2	5	
在	1	2	6	
眼前	2	5	20	
事	1	3	8	
奉	1	2	8	
像	1	2	13	
是	1	2	9	
讨	1	2	5	
人	1	1	2	
喜欢	2	5	18	
的	1	2	8	
要	1	2	9	
像	1	2	13	
基督	2	7	24	
的	1	2	8	
仆人	2	3	6	
从	1	2	4	
心里	2	2	11	
遵行	2	7	21	
神	1	2	9	
的	1	2	8	
旨意	2	4	19	
甘心	2	2	9	
事	1	3	8	
奉	1	2	8	
好像	2	4	19	
服	1	2	8	
事主	2	5	13	
不	1	1	4	
像	1	2	13	
服	1	2	8	
事	1	3	8	
人	1	1	2	
因为	2	3	10	
晓得	2	7	21	
各人	2	3	8	
所	1	2	8	
行	1	3	6	
的	1	2	8	
善事	2	6	20	
不论是	3	6	19	
为	1	1	4	
奴	1	2	5	
的	1	2	8	
是	1	2	9	
自主	2	4	11	
的	1	2	8	
都	1	3	10	
必	1	1	5	
按	1	3	9	
所	1	2	8	
行	1	3	6	
的	1	2	8	
得主	2	6	16	
的	1	2	8	
赏赐	2	6	24	
你们	2	5	12	
作	1	2	7	
主人	2	3	7	
的	1	2	8	
待	1	3	9	
仆人	2	3	6	
也	1	1	3	
是	1	2	9	
一	1	1	1	
理	1	2	11	
不要	2	3	13	
威吓	2	4	15	
他们	2	4	10	
因为	2	3	10	
知道	2	4	22	
他们	2	4	10	
和	1	2	8	
你们	2	5	12	
同	1	3	6	
有	1	1	6	
一	1	1	1	
位	1	2	7	
主	1	2	5	
在	1	2	6	
天上	2	3	7	
他	1	2	5	
并	1	1	6	
不	1	1	4	
偏	1	2	11	
待人	2	4	11	
我	1	2	7	
还有	2	3	13	
末了	2	2	7	
的话	2	4	16	
你们	2	5	12	
要	1	2	9	
靠	1	3	15	
着	1	2	11	
主	1	2	5	
倚赖	2	7	23	
他	1	2	5	
的	1	2	8	
大	1	1	3	
能	1	4	10	
大	1	1	3	
力	1	1	2	
作	1	2	7	
刚强	2	6	18	
的	1	2	8	
人	1	1	2	
要	1	2	9	
穿戴	2	6	26	
神	1	2	9	
所	1	2	8	
赐	1	3	12	
的	1	2	8	
全副	2	6	17	
军装	2	5	18	
就	1	4	12	
能	1	4	10	
抵挡	2	5	17	
魔鬼	2	4	29	
的	1	2	8	
诡计	2	6	12	
因	1	2	6	
我们	2	4	12	
并	1	1	6	
不	1	1	4	
是	1	2	9	
与	1	2	3	
属	1	2	12	
血气	2	5	10	
的	1	2	8	
争	1	2	6	
战	1	3	9	
乃是	2	3	11	
与	1	2	3	
那些	2	6	14	
执政	2	4	23	
的	1	2	8	
掌权	2	5	18	
的	1	2	8	
管辖	2	7	28	
这	1	2	7	
幽暗	2	5	22	
世界	2	4	14	
的	1	2	8	
以及	2	3	7	
天空	2	3	12	
属	1	2	12	
灵气	2	5	11	
的	1	2	8	
恶魔	2	4	30	
争	1	2	6	
战	1	3	9	
两	1	1	7	
争	1	2	6	
战	1	3	9	
原文	2	5	14	
都	1	3	10	
作	1	2	7	
摔跤	2	6	27	
所以	2	4	12	
要	1	2	9	
拿	1	4	10	
起	1	2	10	
神	1	2	9	
所	1	2	8	
赐	1	3	12	
的	1	2	8	
全副	2	6	17	
军装	2	5	18	
好在	2	4	12	
磨难	2	4	26	
的	1	2	8	
日子	2	2	7	
抵挡	2	5	17	
仇敌	2	4	14	
并且	2	2	11	
成就	2	5	18	
了	1	1	2	
一切	2	3	5	
还	1	2	7	
能	1	4	10	
站	1	3	10	
立	1	2	5	
得	1	4	11	
住	1	2	7	
所以	2	4	12	
要	1	2	9	
站稳	2	7	24	
了	1	1	2	
用	1	2	5	
真理	2	5	21	
当作	2	4	13	
带子	2	4	12	
束	1	1	7	
腰	1	3	13	
用	1	2	5	
公义	2	3	7	
当作	2	4	13	
护心镜	3	7	27	
遮	1	4	14	
胸	1	4	10	
又	1	1	2	
用	1	2	5	
平安	2	3	11	
的	1	2	8	
福音	2	6	22	
当作	2	4	13	
预备	2	4	18	
走路	2	5	20	
的	1	2	8	
鞋	1	3	15	
穿	1	2	9	
在	1	2	6	
脚	1	3	11	
上	1	2	3	
此外	2	4	11	
又	1	1	2	
拿	1	4	10	
着	1	2	11	
信	1	2	9	
德	1	5	15	
当作	2	4	13	
藤牌	2	6	30	
可以	2	4	9	
灭	1	2	5	
尽	1	2	6	
那	1	2	6	
恶	1	2	10	
者	1	2	8	
一切	2	3	5	
的	1	2	8	
火箭	2	5	19	
并	1	1	6	
戴	1	4	17	
上	1	2	3	
救	1	2	11	
恩	1	4	10	
的	1	2	8	
头盔	2	4	16	
拿	1	4	10	
着	1	2	11	
圣灵	2	4	12	
的	1	2	8	
宝剑	2	5	17	
就是	2	6	21	
神	1	2	9	
的	1	2	8	
道	1	2	14	
靠	1	3	15	
着	1	2	11	
圣灵	2	4	12	
随时	2	5	18	
多方	2	4	10	
祷告	2	5	18	
祈求	2	3	15	
并	1	1	6	
要	1	2	9	
在	1	2	6	
此	1	2	6	
儆	1	5	14	
醒	1	3	16	
不	1	1	4	
倦	1	3	10	
为	1	1	4	
众	1	3	6	
圣徒	2	4	15	
祈求	2	3	15	
也	1	1	3	
为	1	1	4	
我	1	2	7	
祈求	2	3	15	
使	1	2	8	
我	1	2	7	
得	1	4	11	
着	1	2	11	
口才	2	2	6	
能	1	4	10	
以	1	2	4	
放胆	2	5	17	
开口	2	2	7	
讲明	2	4	14	
福音	2	6	22	
的	1	2	8	
奥秘	2	5	22	
我	1	2	7	
为	1	1	4	
这	1	2	7	
福音	2	6	22	
的	1	2	8	
奥秘	2	5	22	
作	1	2	7	
了	1	1	2	
带	1	3	9	
锁链	2	6	24	
的	1	2	8	
使者	2	4	16	
并	1	1	6	
使	1	2	8	
我	1	2	7	
照着	2	6	24	
当	1	2	6	
尽	1	2	6	
的	1	2	8	
本分	2	4	9	
放胆	2	5	17	
讲论	2	5	12	
今	1	1	4	
有所	2	3	14	
亲爱	2	5	19	
忠心	2	3	12	
事	1	3	8	
奉	1	2	8	
主	1	2	5	
的	1	2	8	
兄弟	2	4	12	
推	1	2	11	
基古	2	5	16	
他	1	2	5	
要	1	2	9	
把	1	2	7	
我	1	2	7	
的	1	2	8	
事情	2	5	19	
并	1	1	6	
我	1	2	7	
的	1	2	8	
景况	2	7	19	
如何	2	5	13	
全	1	2	6	
告诉	2	4	14	
你们	2	5	12	
叫	1	2	5	
你	1	3	7	
们	1	2	5	
知道	2	4	22	
我	1	2	7	
特意	2	5	23	
打发	2	3	10	
他	1	2	5	
